match_id,prediction_time,feature_name,leakage_detected,offending_match_idx,offending_match_id,offending_timestamp,time_delta_hours
8425882,2024-07-01 10:00:00,P1_Rolling_L20,True,198,8429391,2024-07-01 10:00:00,0.0
8425882,2024-07-01 10:00:00,P1_Rolling_L5,True,198,8429391,2024-07-01 10:00:00,0.0
8425893,2024-07-01 11:00:00,P2_Rolling_L20,True,210,8429393,2024-07-01 11:00:00,0.0
8425893,2024-07-01 11:00:00,P2_Rolling_L5,True,210,8429393,2024-07-01 11:00:00,0.0
8425894,2024-07-01 12:30:00,P2_Rolling_L20,True,225,8429392,2024-07-01 12:30:00,0.0
8425894,2024-07-01 12:30:00,P2_Rolling_L5,True,225,8429392,2024-07-01 12:30:00,0.0
8430953,2024-07-02 06:30:00,P1_Rolling_L20,True,353,8434841,2024-07-02 06:30:00,0.0
8430953,2024-07-02 06:30:00,P1_Rolling_L5,True,353,8434841,2024-07-02 06:30:00,0.0
8430925,2024-07-02 06:30:00,P2_Rolling_L20,True,354,8434315,2024-07-02 06:30:00,0.0
8430925,2024-07-02 06:30:00,P2_Rolling_L5,True,354,8434315,2024-07-02 06:30:00,0.0
8430949,2024-07-02 07:00:00,P1_Rolling_L20,True,360,8434313,2024-07-02 07:00:00,0.0
8430949,2024-07-02 07:00:00,P1_Rolling_L5,True,360,8434313,2024-07-02 07:00:00,0.0
8430955,2024-07-02 07:30:00,P2_Rolling_L20,True,366,8434842,2024-07-02 07:30:00,0.0
8430955,2024-07-02 07:30:00,P2_Rolling_L5,True,366,8434842,2024-07-02 07:30:00,0.0
8430951,2024-07-02 08:00:00,P1_Rolling_L20,True,373,8434314,2024-07-02 08:00:00,0.0
8430951,2024-07-02 08:00:00,P1_Rolling_L5,True,373,8434314,2024-07-02 08:00:00,0.0
8435538,2024-07-03 06:30:00,P1_Rolling_L20,True,556,8438040,2024-07-03 06:30:00,0.0
8435538,2024-07-03 06:30:00,P1_Rolling_L5,True,556,8438040,2024-07-03 06:30:00,0.0
8435532,2024-07-03 07:30:00,P2_Rolling_L20,True,567,8438041,2024-07-03 07:30:00,0.0
8435532,2024-07-03 07:30:00,P2_Rolling_L5,True,567,8438041,2024-07-03 07:30:00,0.0
8435534,2024-07-03 08:30:00,P1_Rolling_L20,True,578,8436741,2024-07-03 08:30:00,0.0
8435534,2024-07-03 08:30:00,P1_Rolling_L5,True,578,8436741,2024-07-03 08:30:00,0.0
8442043,2024-07-03 17:30:00,P1_Rolling_L20,True,668,8442138,2024-07-03 17:30:00,0.0
8442043,2024-07-03 17:30:00,P1_Rolling_L5,True,668,8442138,2024-07-03 17:30:00,0.0
8445297,2024-07-05 03:30:00,P1_Rolling_L20,True,921,8447603,2024-07-05 03:30:00,0.0
8445297,2024-07-05 03:30:00,P1_Rolling_L5,True,921,8447603,2024-07-05 03:30:00,0.0
8445334,2024-07-05 06:00:00,P2_Rolling_L20,True,947,8449551,2024-07-05 06:00:00,0.0
8445334,2024-07-05 06:00:00,P2_Rolling_L5,True,947,8449551,2024-07-05 06:00:00,0.0
8445344,2024-07-05 07:30:00,P1_Rolling_L20,True,963,8449553,2024-07-05 07:30:00,0.0
8445344,2024-07-05 07:30:00,P1_Rolling_L5,True,963,8449553,2024-07-05 07:30:00,0.0
8445386,2024-07-05 08:00:00,P2_Rolling_L20,True,969,8449552,2024-07-05 08:00:00,0.0
8445386,2024-07-05 08:00:00,P2_Rolling_L5,True,969,8449552,2024-07-05 08:00:00,0.0
8446047,2024-07-05 18:00:00,P2_Rolling_L20,True,1070,8450709,2024-07-05 18:00:00,0.0
8446047,2024-07-05 18:00:00,P2_Rolling_L5,True,1070,8450709,2024-07-05 18:00:00,0.0
8446044,2024-07-05 18:00:00,P2_Rolling_L20,True,1071,8450705,2024-07-05 18:00:00,0.0
8446044,2024-07-05 18:00:00,P2_Rolling_L5,True,1071,8450705,2024-07-05 18:00:00,0.0
8446060,2024-07-05 19:30:00,P2_Rolling_L20,True,1082,8450706,2024-07-05 19:30:00,0.0
8446060,2024-07-05 19:30:00,P2_Rolling_L5,True,1082,8450706,2024-07-05 19:30:00,0.0
8446048,2024-07-05 19:30:00,P2_Rolling_L20,True,1081,8450710,2024-07-05 19:30:00,0.0
8446048,2024-07-05 19:30:00,P2_Rolling_L5,True,1081,8450710,2024-07-05 19:30:00,0.0
8446068,2024-07-06 21:00:00,P1_Rolling_L20,True,1289,8450707,2024-07-06 21:00:00,0.0
8446068,2024-07-06 21:00:00,P1_Rolling_L5,True,1289,8450707,2024-07-06 21:00:00,0.0
8446064,2024-07-06 21:00:00,P1_Rolling_L20,True,1288,8450711,2024-07-06 21:00:00,0.0
8446064,2024-07-06 21:00:00,P1_Rolling_L5,True,1288,8450711,2024-07-06 21:00:00,0.0
8446086,2024-07-06 22:30:00,P1_Rolling_L20,True,1299,8450712,2024-07-06 22:30:00,0.0
8446086,2024-07-06 22:30:00,P1_Rolling_L5,True,1299,8450712,2024-07-06 22:30:00,0.0
8446085,2024-07-06 22:30:00,P1_Rolling_L20,True,1300,8450708,2024-07-06 22:30:00,0.0
8446085,2024-07-06 22:30:00,P1_Rolling_L5,True,1300,8450708,2024-07-06 22:30:00,0.0
8458556,2024-07-07 18:00:00,P1_Rolling_L20,True,1470,8462879,2024-07-07 18:00:00,0.0
8458556,2024-07-07 18:00:00,P1_Rolling_L5,True,1470,8462879,2024-07-07 18:00:00,0.0
8458558,2024-07-07 19:00:00,P2_Rolling_L20,True,1477,8462880,2024-07-07 19:00:00,0.0
8458558,2024-07-07 19:00:00,P2_Rolling_L5,True,1477,8462880,2024-07-07 19:00:00,0.0
8461533,2024-07-08 14:00:00,P2_Rolling_L20,True,1614,8462761,2024-07-08 14:00:00,0.0
8461533,2024-07-08 14:00:00,P2_Rolling_L5,True,1614,8462761,2024-07-08 14:00:00,0.0
8461551,2024-07-08 15:30:00,P1_Rolling_L20,True,1628,8463348,2024-07-08 15:30:00,0.0
8461551,2024-07-08 15:30:00,P1_Rolling_L5,True,1628,8463348,2024-07-08 15:30:00,0.0
8461563,2024-07-08 16:00:00,P2_Rolling_L20,True,1634,8463349,2024-07-08 16:00:00,0.0
8461563,2024-07-08 16:00:00,P2_Rolling_L5,True,1634,8463349,2024-07-08 16:00:00,0.0
8458580,2024-07-08 20:30:00,P2_Rolling_L20,True,1670,8462881,2024-07-08 20:30:00,0.0
8458580,2024-07-08 20:30:00,P2_Rolling_L5,True,1670,8462881,2024-07-08 20:30:00,0.0
8458578,2024-07-08 22:00:00,P1_Rolling_L20,True,1680,8462882,2024-07-08 22:00:00,0.0
8458578,2024-07-08 22:00:00,P1_Rolling_L5,True,1680,8462882,2024-07-08 22:00:00,0.0
8465983,2024-07-09 06:00:00,P1_Rolling_L20,True,1733,8466752,2024-07-09 06:00:00,0.0
8465983,2024-07-09 06:00:00,P1_Rolling_L5,True,1733,8466752,2024-07-09 06:00:00,0.0
8465980,2024-07-09 07:00:00,P1_Rolling_L20,True,1746,8467035,2024-07-09 07:00:00,0.0
8465980,2024-07-09 07:00:00,P1_Rolling_L5,True,1746,8467035,2024-07-09 07:00:00,0.0
8465967,2024-07-09 07:00:00,P2_Rolling_L20,True,1747,8466753,2024-07-09 07:00:00,0.0
8465967,2024-07-09 07:00:00,P2_Rolling_L5,True,1747,8466753,2024-07-09 07:00:00,0.0
8465974,2024-07-09 08:00:00,P1_Rolling_L20,True,1757,8467490,2024-07-09 08:00:00,0.0
8465974,2024-07-09 08:00:00,P1_Rolling_L5,True,1757,8467490,2024-07-09 08:00:00,0.0
8465987,2024-07-09 08:30:00,P2_Rolling_L20,True,1763,8471220,2024-07-09 08:30:00,0.0
8465987,2024-07-09 08:30:00,P2_Rolling_L5,True,1763,8471220,2024-07-09 08:30:00,0.0
8465969,2024-07-09 08:30:00,P2_Rolling_L20,True,1764,8466754,2024-07-09 08:30:00,0.0
8465969,2024-07-09 08:30:00,P2_Rolling_L5,True,1764,8466754,2024-07-09 08:30:00,0.0
8466271,2024-07-09 18:00:00,P2_Rolling_L20,True,1856,8471591,2024-07-09 18:00:00,0.0
8466271,2024-07-09 18:00:00,P2_Rolling_L5,True,1856,8471591,2024-07-09 18:00:00,0.0
8467620,2024-07-09 19:30:00,P2_Rolling_L20,True,1866,8471592,2024-07-09 19:30:00,0.0
8467620,2024-07-09 19:30:00,P2_Rolling_L5,True,1866,8471592,2024-07-09 19:30:00,0.0
8472059,2024-07-10 02:30:00,P1_Rolling_L20,True,1898,8476792,2024-07-10 02:30:00,0.0
8472059,2024-07-10 02:30:00,P1_Rolling_L5,True,1898,8476792,2024-07-10 02:30:00,0.0
8472061,2024-07-10 03:30:00,P2_Rolling_L20,True,1909,8476745,2024-07-10 03:30:00,0.0
8472061,2024-07-10 03:30:00,P2_Rolling_L5,True,1909,8476745,2024-07-10 03:30:00,0.0
8472063,2024-07-10 04:30:00,P1_Rolling_L20,True,1920,8476942,2024-07-10 04:30:00,0.0
8472063,2024-07-10 04:30:00,P1_Rolling_L5,True,1920,8476942,2024-07-10 04:30:00,0.0
8466276,2024-07-10 21:00:00,P1_Rolling_L20,True,2070,8471593,2024-07-10 21:00:00,0.0
8466276,2024-07-10 21:00:00,P1_Rolling_L5,True,2070,8471593,2024-07-10 21:00:00,0.0
8466279,2024-07-10 22:30:00,P1_Rolling_L20,True,2080,8471594,2024-07-10 22:30:00,0.0
8466279,2024-07-10 22:30:00,P1_Rolling_L5,True,2080,8471594,2024-07-10 22:30:00,0.0
8479129,2024-07-11 18:00:00,P2_Rolling_L20,True,2243,8483752,2024-07-11 18:00:00,0.0
8479129,2024-07-11 18:00:00,P2_Rolling_L5,True,2243,8483752,2024-07-11 18:00:00,0.0
8479242,2024-07-11 19:30:00,P2_Rolling_L20,True,2253,8483753,2024-07-11 19:30:00,0.0
8479242,2024-07-11 19:30:00,P2_Rolling_L5,True,2253,8483753,2024-07-11 19:30:00,0.0
8489278,2024-07-12 05:30:00,P2_Rolling_L20,True,2313,8489310,2024-07-12 05:30:00,0.0
8489278,2024-07-12 05:30:00,P2_Rolling_L5,True,2313,8489310,2024-07-12 05:30:00,0.0
8485796,2024-07-12 15:00:00,P1_Rolling_L20,True,2408,8486075,2024-07-12 15:00:00,0.0
8485796,2024-07-12 15:00:00,P1_Rolling_L5,True,2408,8486075,2024-07-12 15:00:00,0.0
8479246,2024-07-12 21:00:00,P1_Rolling_L20,True,2455,8483754,2024-07-12 21:00:00,0.0
8479246,2024-07-12 21:00:00,P1_Rolling_L5,True,2455,8483754,2024-07-12 21:00:00,0.0
8479249,2024-07-12 22:30:00,P1_Rolling_L20,True,2463,8483755,2024-07-12 22:30:00,0.0
8479249,2024-07-12 22:30:00,P1_Rolling_L5,True,2463,8483755,2024-07-12 22:30:00,0.0
8490580,2024-07-13 06:30:00,P1_Rolling_L20,True,2517,8491794,2024-07-13 06:30:00,0.0
8490580,2024-07-13 06:30:00,P1_Rolling_L5,True,2517,8491794,2024-07-13 06:30:00,0.0
8490876,2024-07-13 07:30:00,P2_Rolling_L20,True,2527,8491795,2024-07-13 07:30:00,0.0
8490876,2024-07-13 07:30:00,P2_Rolling_L5,True,2527,8491795,2024-07-13 07:30:00,0.0
8490877,2024-07-13 08:30:00,P1_Rolling_L20,True,2538,8491796,2024-07-13 08:30:00,0.0
8490877,2024-07-13 08:30:00,P1_Rolling_L5,True,2538,8491796,2024-07-13 08:30:00,0.0
8491066,2024-07-13 14:00:00,P2_Rolling_L20,True,2593,8495261,2024-07-13 14:00:00,0.0
8491066,2024-07-13 14:00:00,P2_Rolling_L5,True,2593,8495261,2024-07-13 14:00:00,0.0
8491109,2024-07-13 15:30:00,P1_Rolling_L20,True,2609,8494067,2024-07-13 15:30:00,0.0
8491109,2024-07-13 15:30:00,P1_Rolling_L5,True,2609,8494067,2024-07-13 15:30:00,0.0
8493262,2024-07-13 16:00:00,P2_Rolling_L20,True,2615,8495719,2024-07-13 16:00:00,0.0
8493262,2024-07-13 16:00:00,P2_Rolling_L5,True,2615,8495719,2024-07-13 16:00:00,0.0
8496253,2024-07-14 10:30:00,P1_Rolling_L20,True,2723,8497770,2024-07-14 10:30:00,0.0
8496253,2024-07-14 10:30:00,P1_Rolling_L5,True,2723,8497770,2024-07-14 10:30:00,0.0
8494017,2024-07-14 10:30:00,P1_Rolling_L20,True,2723,8497770,2024-07-14 10:30:00,0.0
8494017,2024-07-14 10:30:00,P1_Rolling_L20,True,2724,8496253,2024-07-14 10:30:00,0.0
8494017,2024-07-14 10:30:00,P1_Rolling_L5,True,2723,8497770,2024-07-14 10:30:00,0.0
8494017,2024-07-14 10:30:00,P1_Rolling_L5,True,2724,8496253,2024-07-14 10:30:00,0.0
8496254,2024-07-14 11:30:00,P2_Rolling_L20,True,2735,8497771,2024-07-14 11:30:00,0.0
8496254,2024-07-14 11:30:00,P2_Rolling_L5,True,2735,8497771,2024-07-14 11:30:00,0.0
8496705,2024-07-14 12:30:00,P1_Rolling_L20,True,2745,8497772,2024-07-14 12:30:00,0.0
8496705,2024-07-14 12:30:00,P1_Rolling_L5,True,2745,8497772,2024-07-14 12:30:00,0.0
8496255,2024-07-14 12:30:00,P1_Rolling_L20,True,2745,8497772,2024-07-14 12:30:00,0.0
8496255,2024-07-14 12:30:00,P1_Rolling_L20,True,2746,8496705,2024-07-14 12:30:00,0.0
8496255,2024-07-14 12:30:00,P1_Rolling_L5,True,2745,8497772,2024-07-14 12:30:00,0.0
8496255,2024-07-14 12:30:00,P1_Rolling_L5,True,2746,8496705,2024-07-14 12:30:00,0.0
8495718,2024-07-14 19:30:00,P2_Rolling_L20,True,2809,8498069,2024-07-14 19:30:00,0.0
8495718,2024-07-14 19:30:00,P2_Rolling_L5,True,2809,8498069,2024-07-14 19:30:00,0.0
8498561,2024-07-15 10:00:00,P1_Rolling_L20,True,2892,8500643,2024-07-15 10:00:00,0.0
8498561,2024-07-15 10:00:00,P1_Rolling_L5,True,2892,8500643,2024-07-15 10:00:00,0.0
8498583,2024-07-15 11:00:00,P2_Rolling_L20,True,2903,8500642,2024-07-15 11:00:00,0.0
8498583,2024-07-15 11:00:00,P2_Rolling_L5,True,2903,8500642,2024-07-15 11:00:00,0.0
8498578,2024-07-15 12:30:00,P2_Rolling_L20,True,2919,8500686,2024-07-15 12:30:00,0.0
8498578,2024-07-15 12:30:00,P2_Rolling_L5,True,2919,8500686,2024-07-15 12:30:00,0.0
8498764,2024-07-15 14:00:00,P1_Rolling_L20,True,2935,8502017,2024-07-15 14:00:00,0.0
8498764,2024-07-15 14:00:00,P1_Rolling_L5,True,2935,8502017,2024-07-15 14:00:00,0.0
8497849,2024-07-15 14:30:00,P1_Rolling_L20,True,2941,8503426,2024-07-15 14:30:00,0.0
8497849,2024-07-15 14:30:00,P1_Rolling_L5,True,2941,8503426,2024-07-15 14:30:00,0.0
8498765,2024-07-15 15:00:00,P2_Rolling_L20,True,2947,8502018,2024-07-15 15:00:00,0.0
8498765,2024-07-15 15:00:00,P2_Rolling_L5,True,2947,8502018,2024-07-15 15:00:00,0.0
8497850,2024-07-15 15:30:00,P2_Rolling_L20,True,2953,8503427,2024-07-15 15:30:00,0.0
8497850,2024-07-15 15:30:00,P2_Rolling_L5,True,2953,8503427,2024-07-15 15:30:00,0.0
8502019,2024-07-15 16:30:00,P1_Rolling_L20,True,2963,8503428,2024-07-15 16:30:00,0.0
8502019,2024-07-15 16:30:00,P1_Rolling_L5,True,2963,8503428,2024-07-15 16:30:00,0.0
8497851,2024-07-15 16:30:00,P2_Rolling_L20,True,2964,8502019,2024-07-15 16:30:00,0.0
8497851,2024-07-15 16:30:00,P2_Rolling_L5,True,2964,8502019,2024-07-15 16:30:00,0.0
8498789,2024-07-15 18:00:00,P2_Rolling_L20,True,2980,8498793,2024-07-15 18:00:00,0.0
8498789,2024-07-15 18:00:00,P2_Rolling_L5,True,2980,8498793,2024-07-15 18:00:00,0.0
8498863,2024-07-15 18:30:00,P1_Rolling_L20,True,2983,8502020,2024-07-15 18:30:00,0.0
8498863,2024-07-15 18:30:00,P1_Rolling_L5,True,2983,8502020,2024-07-15 18:30:00,0.0
8498790,2024-07-15 19:00:00,P1_Rolling_L20,True,2990,8498795,2024-07-15 19:00:00,0.0
8498790,2024-07-15 19:00:00,P1_Rolling_L5,True,2990,8498795,2024-07-15 19:00:00,0.0
8495717,2024-07-15 21:00:00,P1_Rolling_L20,True,3001,8498070,2024-07-15 21:00:00,0.0
8495717,2024-07-15 21:00:00,P1_Rolling_L5,True,3001,8498070,2024-07-15 21:00:00,0.0
8502399,2024-07-16 03:30:00,P1_Rolling_L20,True,3035,8504108,2024-07-16 03:30:00,0.0
8502399,2024-07-16 03:30:00,P1_Rolling_L5,True,3035,8504108,2024-07-16 03:30:00,0.0
8502400,2024-07-16 04:00:00,P2_Rolling_L20,True,3041,8504109,2024-07-16 04:00:00,0.0
8502400,2024-07-16 04:00:00,P2_Rolling_L5,True,3041,8504109,2024-07-16 04:00:00,0.0
8502421,2024-07-16 06:00:00,P2_Rolling_L20,True,3062,8504020,2024-07-16 06:00:00,0.0
8502421,2024-07-16 06:00:00,P2_Rolling_L5,True,3062,8504020,2024-07-16 06:00:00,0.0
8502501,2024-07-16 07:30:00,P1_Rolling_L20,True,3078,8504021,2024-07-16 07:30:00,0.0
8502501,2024-07-16 07:30:00,P1_Rolling_L5,True,3078,8504021,2024-07-16 07:30:00,0.0
8502522,2024-07-16 08:00:00,P2_Rolling_L20,True,3084,8504022,2024-07-16 08:00:00,0.0
8502522,2024-07-16 08:00:00,P2_Rolling_L5,True,3084,8504022,2024-07-16 08:00:00,0.0
8502698,2024-07-16 10:00:00,P2_Rolling_L20,True,3104,8504026,2024-07-16 10:00:00,0.0
8502698,2024-07-16 10:00:00,P2_Rolling_L5,True,3104,8504026,2024-07-16 10:00:00,0.0
8502752,2024-07-16 11:30:00,P1_Rolling_L20,True,3120,8504027,2024-07-16 11:30:00,0.0
8502752,2024-07-16 11:30:00,P1_Rolling_L5,True,3120,8504027,2024-07-16 11:30:00,0.0
8503209,2024-07-16 12:00:00,P2_Rolling_L20,True,3127,8504028,2024-07-16 12:00:00,0.0
8503209,2024-07-16 12:00:00,P2_Rolling_L5,True,3127,8504028,2024-07-16 12:00:00,0.0
8504121,2024-07-16 14:00:00,P2_Rolling_L20,True,3146,8507817,2024-07-16 14:00:00,0.0
8504121,2024-07-16 14:00:00,P2_Rolling_L5,True,3146,8507817,2024-07-16 14:00:00,0.0
8503353,2024-07-16 14:30:00,P1_Rolling_L20,True,3153,8506169,2024-07-16 14:30:00,0.0
8503353,2024-07-16 14:30:00,P1_Rolling_L5,True,3153,8506169,2024-07-16 14:30:00,0.0
8503352,2024-07-16 14:30:00,P1_Rolling_L20,True,3152,8507804,2024-07-16 14:30:00,0.0
8503352,2024-07-16 14:30:00,P1_Rolling_L5,True,3152,8507804,2024-07-16 14:30:00,0.0
8504120,2024-07-16 15:30:00,P1_Rolling_L20,True,3164,8507818,2024-07-16 15:30:00,0.0
8504120,2024-07-16 15:30:00,P2_Rolling_L20,True,3165,8507805,2024-07-16 15:30:00,0.0
8504120,2024-07-16 15:30:00,P1_Rolling_L5,True,3164,8507818,2024-07-16 15:30:00,0.0
8504120,2024-07-16 15:30:00,P2_Rolling_L5,True,3165,8507805,2024-07-16 15:30:00,0.0
8503433,2024-07-16 15:30:00,P2_Rolling_L20,True,3165,8507805,2024-07-16 15:30:00,0.0
8503433,2024-07-16 15:30:00,P2_Rolling_L5,True,3165,8507805,2024-07-16 15:30:00,0.0
8503424,2024-07-16 15:30:00,P2_Rolling_L20,True,3166,8506170,2024-07-16 15:30:00,0.0
8503424,2024-07-16 15:30:00,P2_Rolling_L5,True,3166,8506170,2024-07-16 15:30:00,0.0
8503416,2024-07-16 16:00:00,P2_Rolling_L20,True,3172,8507819,2024-07-16 16:00:00,0.0
8503416,2024-07-16 16:00:00,P2_Rolling_L5,True,3172,8507819,2024-07-16 16:00:00,0.0
8503425,2024-07-16 16:30:00,P1_Rolling_L20,True,3179,8506228,2024-07-16 16:30:00,0.0
8503425,2024-07-16 16:30:00,P1_Rolling_L5,True,3179,8506228,2024-07-16 16:30:00,0.0
8503417,2024-07-16 16:30:00,P1_Rolling_L20,True,3178,8507806,2024-07-16 16:30:00,0.0
8503417,2024-07-16 16:30:00,P1_Rolling_L5,True,3178,8507806,2024-07-16 16:30:00,0.0
8503434,2024-07-16 18:30:00,P1_Rolling_L20,True,3199,8506619,2024-07-16 18:30:00,0.0
8503434,2024-07-16 18:30:00,P1_Rolling_L5,True,3199,8506619,2024-07-16 18:30:00,0.0
8498869,2024-07-16 20:00:00,P1_Rolling_L20,True,3207,8502021,2024-07-16 20:00:00,0.0
8498869,2024-07-16 20:00:00,P1_Rolling_L5,True,3207,8502021,2024-07-16 20:00:00,0.0
8498787,2024-07-16 20:30:00,P1_Rolling_L20,True,3213,8498792,2024-07-16 20:30:00,0.0
8498787,2024-07-16 20:30:00,P1_Rolling_L5,True,3213,8498792,2024-07-16 20:30:00,0.0
8498860,2024-07-16 21:00:00,P2_Rolling_L20,True,3216,8502022,2024-07-16 21:00:00,0.0
8498860,2024-07-16 21:00:00,P2_Rolling_L5,True,3216,8502022,2024-07-16 21:00:00,0.0
8498865,2024-07-16 22:00:00,P2_Rolling_L20,True,3224,8502023,2024-07-16 22:00:00,0.0
8498865,2024-07-16 22:00:00,P2_Rolling_L5,True,3224,8502023,2024-07-16 22:00:00,0.0
8498788,2024-07-16 22:00:00,P2_Rolling_L20,True,3227,8498794,2024-07-16 22:00:00,0.0
8498788,2024-07-16 22:00:00,P2_Rolling_L5,True,3227,8498794,2024-07-16 22:00:00,0.0
8508083,2024-07-17 10:00:00,P1_Rolling_L20,True,3319,8512774,2024-07-17 10:00:00,0.0
8508083,2024-07-17 10:00:00,P1_Rolling_L5,True,3319,8512774,2024-07-17 10:00:00,0.0
8508085,2024-07-17 11:00:00,P2_Rolling_L20,True,3330,8512775,2024-07-17 11:00:00,0.0
8508085,2024-07-17 11:00:00,P2_Rolling_L5,True,3330,8512775,2024-07-17 11:00:00,0.0
8510820,2024-07-17 12:30:00,P2_Rolling_L20,True,3346,8512776,2024-07-17 12:30:00,0.0
8510820,2024-07-17 12:30:00,P2_Rolling_L5,True,3346,8512776,2024-07-17 12:30:00,0.0
8503440,2024-07-17 20:00:00,P1_Rolling_L20,True,3412,8506620,2024-07-17 20:00:00,0.0
8503440,2024-07-17 20:00:00,P1_Rolling_L5,True,3412,8506620,2024-07-17 20:00:00,0.0
8503533,2024-07-17 21:00:00,P2_Rolling_L20,True,3419,8506621,2024-07-17 21:00:00,0.0
8503533,2024-07-17 21:00:00,P2_Rolling_L5,True,3419,8506621,2024-07-17 21:00:00,0.0
8502892,2024-07-17 22:00:00,P2_Rolling_L20,True,3425,8506622,2024-07-17 22:00:00,0.0
8502892,2024-07-17 22:00:00,P2_Rolling_L5,True,3425,8506622,2024-07-17 22:00:00,0.0
8513761,2024-07-18 10:00:00,P1_Rolling_L20,True,3518,8516588,2024-07-18 10:00:00,0.0
8513761,2024-07-18 10:00:00,P1_Rolling_L5,True,3518,8516588,2024-07-18 10:00:00,0.0
8513762,2024-07-18 11:00:00,P2_Rolling_L20,True,3529,8516589,2024-07-18 11:00:00,0.0
8513762,2024-07-18 11:00:00,P2_Rolling_L5,True,3529,8516589,2024-07-18 11:00:00,0.0
8513897,2024-07-18 12:30:00,P2_Rolling_L20,True,3545,8516590,2024-07-18 12:30:00,0.0
8513897,2024-07-18 12:30:00,P2_Rolling_L5,True,3545,8516590,2024-07-18 12:30:00,0.0
8519582,2024-07-19 10:00:00,P2_Rolling_L20,True,3716,8522874,2024-07-19 10:00:00,0.0
8519582,2024-07-19 10:00:00,P2_Rolling_L5,True,3716,8522874,2024-07-19 10:00:00,0.0
8519592,2024-07-19 11:30:00,P1_Rolling_L20,True,3732,8522875,2024-07-19 11:30:00,0.0
8519592,2024-07-19 11:30:00,P1_Rolling_L5,True,3732,8522875,2024-07-19 11:30:00,0.0
8519584,2024-07-19 12:00:00,P2_Rolling_L20,True,3738,8522876,2024-07-19 12:00:00,0.0
8519584,2024-07-19 12:00:00,P2_Rolling_L5,True,3738,8522876,2024-07-19 12:00:00,0.0
8518724,2024-07-19 18:00:00,P2_Rolling_L20,True,3799,8522971,2024-07-19 18:00:00,0.0
8518724,2024-07-19 18:00:00,P2_Rolling_L5,True,3799,8522971,2024-07-19 18:00:00,0.0
8518731,2024-07-19 19:30:00,P2_Rolling_L20,True,3809,8522972,2024-07-19 19:30:00,0.0
8518731,2024-07-19 19:30:00,P2_Rolling_L5,True,3809,8522972,2024-07-19 19:30:00,0.0
8523891,2024-07-20 03:30:00,P1_Rolling_L20,True,3850,8524969,2024-07-20 03:30:00,0.0
8523891,2024-07-20 03:30:00,P1_Rolling_L5,True,3850,8524969,2024-07-20 03:30:00,0.0
8523883,2024-07-20 04:00:00,P2_Rolling_L20,True,3856,8524970,2024-07-20 04:00:00,0.0
8523883,2024-07-20 04:00:00,P2_Rolling_L5,True,3856,8524970,2024-07-20 04:00:00,0.0
8525752,2024-07-20 18:00:00,P1_Rolling_L20,True,3994,8531617,2024-07-20 18:00:00,0.0
8525752,2024-07-20 18:00:00,P1_Rolling_L5,True,3994,8531617,2024-07-20 18:00:00,0.0
8525747,2024-07-20 19:00:00,P2_Rolling_L20,True,4001,8531618,2024-07-20 19:00:00,0.0
8525747,2024-07-20 19:00:00,P2_Rolling_L5,True,4001,8531618,2024-07-20 19:00:00,0.0
8519342,2024-07-20 21:00:00,P1_Rolling_L20,True,4017,8519346,2024-07-20 21:00:00,0.0
8519342,2024-07-20 21:00:00,P1_Rolling_L5,True,4017,8519346,2024-07-20 21:00:00,0.0
8518727,2024-07-20 21:00:00,P1_Rolling_L20,True,4016,8522973,2024-07-20 21:00:00,0.0
8518727,2024-07-20 21:00:00,P1_Rolling_L5,True,4016,8522973,2024-07-20 21:00:00,0.0
8518729,2024-07-20 22:30:00,P1_Rolling_L20,True,4027,8523000,2024-07-20 22:30:00,0.0
8518729,2024-07-20 22:30:00,P1_Rolling_L5,True,4027,8523000,2024-07-20 22:30:00,0.0
8528309,2024-07-21 06:30:00,P2_Rolling_L20,True,4080,8532192,2024-07-21 06:30:00,0.0
8528309,2024-07-21 06:30:00,P2_Rolling_L5,True,4080,8532192,2024-07-21 06:30:00,0.0
8528308,2024-07-21 07:00:00,P1_Rolling_L20,True,4086,8532193,2024-07-21 07:00:00,0.0
8528308,2024-07-21 07:00:00,P1_Rolling_L5,True,4086,8532193,2024-07-21 07:00:00,0.0
8528307,2024-07-21 08:00:00,P1_Rolling_L20,True,4097,8532194,2024-07-21 08:00:00,0.0
8528307,2024-07-21 08:00:00,P1_Rolling_L5,True,4097,8532194,2024-07-21 08:00:00,0.0
8524574,2024-07-21 20:30:00,P2_Rolling_L20,True,4218,8531619,2024-07-21 20:30:00,0.0
8524574,2024-07-21 20:30:00,P2_Rolling_L5,True,4218,8531619,2024-07-21 20:30:00,0.0
8524575,2024-07-21 22:00:00,P1_Rolling_L20,True,4228,8531690,2024-07-21 22:00:00,0.0
8524575,2024-07-21 22:00:00,P1_Rolling_L5,True,4228,8531690,2024-07-21 22:00:00,0.0
8534102,2024-07-22 06:00:00,P1_Rolling_L20,True,4281,8537123,2024-07-22 06:00:00,0.0
8534102,2024-07-22 06:00:00,P1_Rolling_L5,True,4281,8537123,2024-07-22 06:00:00,0.0
8534104,2024-07-22 07:00:00,P2_Rolling_L20,True,4292,8537124,2024-07-22 07:00:00,0.0
8534104,2024-07-22 07:00:00,P2_Rolling_L5,True,4292,8537124,2024-07-22 07:00:00,0.0
