end_idx,end_date,brier_score,calibration_error,window_win_rate,window_expected
267,2025-07-22,0.2690549164222627,-0.11560732237974947,0.615,0.7306073223797495
268,2025-07-22,0.2699987687332101,-0.11418364414836579,0.615,0.7291836441483658
269,2025-07-22,0.26950740172800136,-0.10887929092265614,0.62,0.7288792909226561
270,2025-07-22,0.269592786813556,-0.1085748585868308,0.62,0.7285748585868308
271,2025-07-22,0.26867896378813905,-0.1104675007628938,0.62,0.7304675007628938
272,2025-07-22,0.26891793021581817,-0.1101570525917317,0.62,0.7301570525917317
273,2025-07-22,0.26535780956433314,-0.10352039539273816,0.625,0.7285203953927382
274,2025-07-22,0.26381757010866447,-0.10054670114533426,0.63,0.7305467011453343
275,2025-07-22,0.2643703695778358,-0.09964172762253098,0.63,0.729641727622531
276,2025-07-22,0.26037049226021447,-0.09339878210794439,0.635,0.7283987821079444
277,2025-07-22,0.2640584291804137,-0.09891988436214372,0.63,0.7289198843621437
278,2025-07-22,0.26759678313965785,-0.105835548282455,0.625,0.730835548282455
279,2025-07-22,0.267563224689284,-0.10590640214818181,0.625,0.7309064021481818
280,2025-07-22,0.26715274667887706,-0.10561550632924965,0.625,0.7306155063292497
281,2025-07-22,0.26812987974394836,-0.10432779661057401,0.625,0.729327796610574
282,2025-07-22,0.26869025020781584,-0.10341336835254533,0.625,0.7284133683525453
283,2025-07-22,0.268904421502943,-0.10312870383578043,0.625,0.7281287038357804
284,2025-07-22,0.26862813226437887,-0.10385412465015831,0.625,0.7288541246501583
285,2025-07-22,0.27329815161310195,-0.10910658854877098,0.62,0.729106588548771
286,2025-07-22,0.2732634678181312,-0.1091859584122663,0.62,0.7291859584122663
287,2025-07-22,0.26933016625144696,-0.10323056065669656,0.625,0.7282305606566966
288,2025-07-22,0.26956288098809383,-0.10287148839755944,0.625,0.7278714883975594
289,2025-07-22,0.2725405321353238,-0.1086027435334801,0.62,0.7286027435334801
290,2025-07-22,0.27233874320604967,-0.10893562676350366,0.62,0.7289356267635037
291,2025-07-22,0.2706541576500355,-0.1052753858369988,0.625,0.7302753858369988
292,2025-07-22,0.27130100048984757,-0.1036261093340779,0.625,0.7286261093340779
293,2025-07-22,0.2701144069260266,-0.10515084349937287,0.625,0.7301508434993729
294,2025-07-22,0.265744246231093,-0.09924707482684769,0.63,0.7292470748268477
295,2025-07-22,0.2638739634927335,-0.09816080187686826,0.63,0.7281608018768683
296,2025-07-22,0.2641987105572391,-0.09740760827614525,0.63,0.7274076082761453
297,2025-07-22,0.2664303846629617,-0.10107107847324015,0.625,0.7260710784732402
298,2025-07-22,0.267055644170475,-0.10766831394035281,0.62,0.7276683139403528
299,2025-07-23,0.26728309297207664,-0.10695568860754934,0.62,0.7269556886075493
300,2025-07-23,0.2709340708797728,-0.11328996281691817,0.615,0.7282899628169182
301,2025-07-23,0.27108996537038377,-0.11270347931848701,0.615,0.727703479318487
302,2025-07-23,0.27112141063704626,-0.11775760250021228,0.61,0.7277576025002123
303,2025-07-23,0.27110775172126655,-0.11779362884134748,0.61,0.7277936288413475
304,2025-07-23,0.2709115030263586,-0.11834940601846056,0.61,0.7283494060184605
305,2025-07-23,0.2705913030713678,-0.11944885433822461,0.61,0.7294488543382246
306,2025-07-23,0.26587009504204134,-0.11441348352171432,0.615,0.7294134835217143
307,2025-07-23,0.2671300556950691,-0.11910476799014436,0.61,0.7291047679901443
308,2025-07-23,0.2669449338233731,-0.11941988841684703,0.61,0.729419888416847
309,2025-07-23,0.2681897657875426,-0.12407502664095404,0.605,0.729075026640954
310,2025-07-23,0.2686060547352907,-0.11885510458437576,0.61,0.7288551045843757
311,2025-07-23,0.2705874454079477,-0.1201038124323679,0.61,0.7301038124323679
312,2025-07-23,0.2687700126362984,-0.11622837227150262,0.615,0.7312283722715026
313,2025-07-23,0.2642284037056811,-0.11048278423315683,0.62,0.7304827842331568
314,2025-07-23,0.264089761527392,-0.11067193468474079,0.62,0.7306719346847408
315,2025-07-23,0.2634039518798072,-0.11228869832575117,0.62,0.7322886983257512
316,2025-07-23,0.2621150408218431,-0.11140291211846631,0.62,0.7314029121184663
317,2025-07-23,0.26247336091647555,-0.1103781230895402,0.62,0.7303781230895402
318,2025-07-23,0.26302460732782784,-0.10928170250634606,0.62,0.729281702506346
319,2025-07-23,0.26483519495569113,-0.11062463003214074,0.62,0.7306246300321407
320,2025-07-23,0.26438552877507937,-0.11032611795094971,0.62,0.7303261179509497
321,2025-07-23,0.26798781543115024,-0.11696033704723852,0.615,0.7319603370472385
322,2025-07-23,0.2674407112031827,-0.11837758836928547,0.615,0.7333775883692855
323,2025-07-23,0.2670446427131281,-0.1132939682647145,0.62,0.7332939682647145
324,2025-07-23,0.26537831067830003,-0.11233843671266419,0.62,0.7323384367126642
325,2025-07-23,0.2684754116644774,-0.1188063746345821,0.615,0.7338063746345821
326,2025-07-23,0.2691663914458725,-0.11936865609160663,0.615,0.7343686560916066
327,2025-07-23,0.26812656215602976,-0.11876809410341183,0.615,0.7337680941034118
328,2025-07-23,0.2680895758720926,-0.1232774268711847,0.61,0.7332774268711847
329,2025-07-23,0.2709199920844911,-0.12807109467050581,0.605,0.7330710946705058
330,2025-07-23,0.27076063466165706,-0.12797256826314052,0.605,0.7329725682631405
331,2025-07-23,0.2706028226383308,-0.1282899354682724,0.605,0.7332899354682724
332,2025-07-23,0.27234093766173606,-0.12929170298899006,0.605,0.73429170298899
333,2025-07-23,0.27607069641241344,-0.13632133698183968,0.6,0.7363213369818397
334,2025-07-23,0.27568019600688637,-0.13710131445540952,0.6,0.7371013144554095
335,2025-07-23,0.2781679058453062,-0.1410797723213364,0.595,0.7360797723213364
336,2025-07-23,0.2806685094219245,-0.14516228747487503,0.59,0.735162287474875
337,2025-07-23,0.28055831597327374,-0.1451052117745386,0.59,0.7351052117745386
338,2025-07-23,0.27962705254534037,-0.1418992022284985,0.595,0.7368992022284985
339,2025-07-23,0.2824364330528998,-0.1437034783239428,0.595,0.7387034783239428
340,2025-07-23,0.28248401833135284,-0.1435980798237918,0.595,0.7385980798237918
341,2025-07-23,0.28056229859699316,-0.14004210395517547,0.6,0.7400421039551754
342,2025-07-23,0.27948742178952524,-0.14221460624181392,0.6,0.7422146062418139
343,2025-07-23,0.2820449889313288,-0.14609273982600346,0.595,0.7410927398260034
344,2025-07-23,0.28111605011523716,-0.1422539807204477,0.6,0.7422539807204477
345,2025-07-23,0.28419840959099885,-0.14812948161765938,0.595,0.7431294816176593
346,2025-07-24,0.2828573993350015,-0.14431081044394845,0.6,0.7443108104439484
347,2025-07-24,0.28137323249846685,-0.14687724070300467,0.6,0.7468772407030047
348,2025-07-24,0.28295257133066104,-0.147928978280785,0.6,0.747928978280785
349,2025-07-24,0.28222740754599135,-0.14964478674728665,0.6,0.7496447867472866
350,2025-07-24,0.2816141140137041,-0.1466768502411132,0.605,0.7516768502411132
351,2025-07-24,0.2851923216510845,-0.15348718564236652,0.6,0.7534871856423665
352,2025-07-24,0.2851424633169678,-0.15357319597999775,0.6,0.7535731959799977
353,2025-07-24,0.2853349292369391,-0.1533337620023183,0.6,0.7533337620023183
354,2025-07-24,0.2822206502892231,-0.14626197206153346,0.605,0.7512619720615334
355,2025-07-24,0.2813381468649449,-0.14802517829080042,0.605,0.7530251782908004
356,2025-07-24,0.2830101318100353,-0.1512682572334706,0.6,0.7512682572334706
357,2025-07-24,0.2832179602524377,-0.15039387212270328,0.6,0.7503938721227033
358,2025-07-24,0.2823767669741907,-0.14978292920809322,0.6,0.7497829292080932
359,2025-07-24,0.2823624122115713,-0.14977397469096687,0.6,0.7497739746909668
360,2025-07-24,0.2818319309825771,-0.1492532841353128,0.6,0.7492532841353128
361,2025-07-24,0.28469683217563607,-0.15422657851037713,0.595,0.7492265785103771
362,2025-07-24,0.2842802059198996,-0.1547333667673474,0.595,0.7497333667673474
363,2025-07-24,0.2810357871469537,-0.1479229229295329,0.6,0.7479229229295329
364,2025-07-24,0.28173799163141117,-0.14658961823269667,0.6,0.7465896182326967
365,2025-07-24,0.2840617883664638,-0.1507601860607034,0.595,0.7457601860607034
366,2025-07-24,0.2853538529318485,-0.15148085783241683,0.595,0.7464808578324168
367,2025-07-24,0.2855595464393608,-0.15097144021357056,0.595,0.7459714402135705
368,2025-07-24,0.2855892081917203,-0.15090860099772418,0.595,0.7459086009977242
369,2025-07-24,0.2840541194300814,-0.14970726810922974,0.595,0.7447072681092297
370,2025-07-24,0.28315970144799224,-0.14906656425115783,0.595,0.7440665642511578
371,2025-07-24,0.2835808475913899,-0.14941105104187735,0.595,0.7444110510418773
372,2025-07-24,0.27957471647321,-0.14267739463725349,0.6,0.7426773946372535
373,2025-07-24,0.28405118111058214,-0.14855682337659748,0.595,0.7435568233765975
374,2025-07-24,0.28441484798059363,-0.14794313774179102,0.595,0.742943137741791
375,2025-07-24,0.2830530326591921,-0.1442918137009268,0.6,0.7442918137009268
376,2025-07-24,0.28578614248421935,-0.15004806419800587,0.595,0.7450480641980058
377,2025-07-24,0.2836706923223169,-0.14577698758871782,0.6,0.7457769875887178
378,2025-07-24,0.2835523891595509,-0.14594043672048873,0.6,0.7459404367204887
379,2025-07-24,0.2831046897511759,-0.14683082986831608,0.6,0.7468308298683161
380,2025-07-24,0.2817183843639285,-0.14403814605022625,0.605,0.7490381460502262
381,2025-07-24,0.27936560080465794,-0.1426161328798442,0.605,0.7476161328798442
382,2025-07-24,0.28166950770851296,-0.14833126072412084,0.6,0.7483312607241208
383,2025-07-24,0.2834121510092723,-0.15172420408879383,0.595,0.7467242040887938
384,2025-07-24,0.2842454289523559,-0.15393758932763635,0.59,0.7439375893276363
385,2025-07-24,0.2840454337077381,-0.15444257800211803,0.59,0.744442578002118
386,2025-07-24,0.2851394228915803,-0.15738873887643223,0.585,0.7423887388764322
387,2025-07-25,0.28228192215519504,-0.15321536168561412,0.59,0.7432153616856141
388,2025-07-25,0.2838377984738436,-0.15427251316919788,0.59,0.7442725131691978
389,2025-07-25,0.2833040812680116,-0.15384147103558055,0.59,0.7438414710355805
390,2025-07-25,0.27954789221295756,-0.14762410527890457,0.595,0.7426241052789045
391,2025-07-25,0.2781595245146051,-0.14389556591012365,0.6,0.7438955659101236
392,2025-07-25,0.2764750565117392,-0.14057101597910304,0.605,0.745571015979103
393,2025-07-25,0.279575058699844,-0.14259188305732662,0.605,0.7475918830573266
394,2025-07-25,0.2827880830227118,-0.15016704769280353,0.6,0.7501670476928035
395,2025-07-25,0.28472157023121897,-0.1514163106930656,0.6,0.7514163106930656
396,2025-07-25,0.2847343591665298,-0.1513889386465208,0.6,0.7513889386465208
397,2025-07-25,0.2866647480766513,-0.1555693202366475,0.595,0.7505693202366475
398,2025-07-25,0.2856472007199212,-0.1574709125185635,0.595,0.7524709125185635
399,2025-07-25,0.28813169999149657,-0.1622783371876242,0.59,0.7522783371876242
400,2025-07-25,0.28951233948676264,-0.1668302262129524,0.585,0.7518302262129524
401,2025-07-25,0.29381490277027844,-0.17303215942048367,0.58,0.7530321594204836
402,2025-07-25,0.29578813946945454,-0.17637164247758685,0.575,0.7513716424775868
403,2025-07-25,0.29269538700054804,-0.17227944176956633,0.58,0.7522794417695663
404,2025-07-25,0.2923621093589867,-0.17210325434408702,0.58,0.752103254344087
405,2025-07-25,0.2914305360629621,-0.1715954305867462,0.58,0.7515954305867462
406,2025-07-25,0.29458083614937375,-0.17365396143475553,0.58,0.7536539614347555
407,2025-07-25,0.2947013185486336,-0.17341332383101138,0.58,0.7534133238310113
408,2025-07-25,0.2932767435107166,-0.17560606240603993,0.58,0.7556060624060399
409,2025-07-25,0.2948573826988138,-0.18028272284571278,0.575,0.7552827228457127
410,2025-07-25,0.294051248467566,-0.18210757223251284,0.575,0.7571075722325128
411,2025-07-25,0.2939052536666553,-0.18229172741982191,0.575,0.7572917274198219
412,2025-07-25,0.2939054212632367,-0.18228897754439433,0.575,0.7572889775443943
413,2025-07-25,0.29852609025398363,-0.18776801006582977,0.57,0.7577680100658297
414,2025-07-25,0.2979795644381747,-0.18837032362779327,0.57,0.7583703236277932
415,2025-07-25,0.29699544725632,-0.18574818636013646,0.575,0.7607481863601364
416,2025-07-25,0.2979837399874788,-0.18643663345554218,0.575,0.7614366334555421
417,2025-07-25,0.29807283601790857,-0.18648598419731333,0.575,0.7614859841973133
418,2025-07-25,0.29800766761154823,-0.18642610531990877,0.575,0.7614261053199087
419,2025-07-25,0.29881935261941567,-0.18454493584130893,0.575,0.7595449358413089
420,2025-07-25,0.2958558806687144,-0.1805465866073025,0.58,0.7605465866073025
421,2025-07-25,0.296146378693831,-0.18011747843172432,0.58,0.7601174784317243
422,2025-07-25,0.29586999541829806,-0.1811427228635455,0.58,0.7611427228635455
423,2025-07-25,0.3002988901285763,-0.18706082446400452,0.575,0.7620608244640045
424,2025-07-25,0.29991623320549743,-0.18826729487254945,0.575,0.7632672948725494
425,2025-07-25,0.30104885992527547,-0.1923929653882792,0.57,0.7623929653882792
426,2025-07-25,0.298794694810062,-0.18643141939521035,0.575,0.7614314193952103
427,2025-07-25,0.2996730762697892,-0.19148728402972015,0.57,0.7614872840297201
428,2025-07-25,0.2997826728156947,-0.19155756729839568,0.57,0.7615575672983956
429,2025-07-25,0.30364840424985023,-0.19659676084390576,0.565,0.7615967608439057
430,2025-07-25,0.30728829631602267,-0.2036803114552327,0.56,0.7636803114552327
431,2025-07-25,0.3071440632495501,-0.20398012371114993,0.56,0.76398012371115
432,2025-07-25,0.3069409671522101,-0.204812354605436,0.56,0.7648123546054361
433,2025-07-25,0.3105729552791107,-0.21195089284444246,0.555,0.7669508928444425
434,2025-07-25,0.3100513771766213,-0.21269173028502242,0.555,0.7676917302850225
435,2025-07-25,0.3141530247230967,-0.21868824132334608,0.55,0.7686882413233461
436,2025-07-25,0.3132591968513413,-0.22066422464791768,0.55,0.7706642246479177
437,2025-07-26,0.31795769046107536,-0.22569660003968528,0.545,0.7706966000396853
438,2025-07-26,0.3180125479972955,-0.2256147778099592,0.545,0.7706147778099592
439,2025-07-26,0.31775372865422047,-0.2266064463726798,0.545,0.7716064463726798
440,2025-07-26,0.3164411769048204,-0.22578880429843418,0.545,0.7707888042984342
441,2025-07-26,0.316176692859375,-0.22668346633732028,0.545,0.7716834663373203
442,2025-07-26,0.316830254243933,-0.22515055502971248,0.545,0.7701505550297125
443,2025-07-26,0.3175498132169637,-0.2234121481109539,0.545,0.7684121481109539
444,2025-07-26,0.3147632277812001,-0.22159081337238207,0.545,0.7665908133723821
445,2025-07-26,0.3144609956275114,-0.22206867130745678,0.545,0.7670686713074568
446,2025-07-26,0.3187750458423378,-0.22831580936354934,0.54,0.7683158093635494
447,2025-07-26,0.3185928924316035,-0.22818129354508299,0.54,0.768181293545083
448,2025-07-26,0.32061938923220656,-0.2293776764788853,0.54,0.7693776764788853
449,2025-07-26,0.3209517596345052,-0.22881372510147413,0.54,0.7688137251014742
450,2025-07-26,0.32062068881230416,-0.22941226190214814,0.54,0.7694122619021482
451,2025-07-26,0.3219513249980636,-0.2302670174310908,0.54,0.7702670174310908
452,2025-07-26,0.3197242490739824,-0.22644870991528265,0.545,0.7714487099152827
453,2025-07-26,0.3198853998169987,-0.2265784194934074,0.545,0.7715784194934074
454,2025-07-26,0.3177151180387387,-0.22293081343676258,0.55,0.7729308134367626
455,2025-07-26,0.3184539984471419,-0.2216021418754317,0.55,0.7716021418754317
456,2025-07-26,0.3170335398997784,-0.2187756759775764,0.555,0.7737756759775765
457,2025-07-26,0.3147692161430673,-0.2147586446510854,0.56,0.7747586446510855
458,2025-07-26,0.3145315992916882,-0.21525900049865465,0.56,0.7752590004986547
459,2025-07-26,0.3147757804360685,-0.21429630709671077,0.56,0.7742963070967108
460,2025-07-26,0.31196769649305567,-0.20997146443437664,0.565,0.7749714644343766
461,2025-07-26,0.31142653738573506,-0.2114145697147145,0.565,0.7764145697147145
462,2025-07-26,0.3075702337933643,-0.2055058866899876,0.57,0.7755058866899875
463,2025-07-26,0.3075945595761642,-0.2052848815877033,0.57,0.7752848815877033
464,2025-07-26,0.3069392469055144,-0.20693138109176157,0.57,0.7769313810917615
465,2025-07-26,0.3047529641473348,-0.20260456350961287,0.575,0.7776045635096128
466,2025-07-26,0.3050574550042712,-0.20202637895465703,0.575,0.777026378954657
467,2025-07-26,0.30523527291776487,-0.20170790768545577,0.575,0.7767079076854557
468,2025-07-26,0.304326186279288,-0.2030437492584639,0.575,0.7780437492584639
469,2025-07-26,0.3031811739778885,-0.20509801399825178,0.575,0.7800980139982517
470,2025-07-26,0.30322377087150504,-0.2049812200629746,0.575,0.7799812200629745
471,2025-07-26,0.3041320785867646,-0.20309499047768298,0.575,0.7780949904776829
472,2025-07-26,0.30327112917691146,-0.20503333637450794,0.575,0.7800333363745079
473,2025-07-26,0.30339906347816153,-0.2048777033179875,0.575,0.7798777033179874
474,2025-07-26,0.3033964120801855,-0.20491606759763448,0.575,0.7799160675976344
475,2025-07-26,0.3069493996356383,-0.211552251944498,0.57,0.781552251944498
476,2025-07-26,0.3101603527876762,-0.21735732417957176,0.565,0.7823573241795717
477,2025-07-26,0.30676344228937563,-0.21130062528516524,0.57,0.7813006252851652
478,2025-07-26,0.302529824001048,-0.2054365139637625,0.575,0.7804365139637625
479,2025-07-26,0.30292603239818605,-0.20476845140955946,0.575,0.7797684514095594
480,2025-07-26,0.30210023306780054,-0.2040900190542405,0.575,0.7790900190542405
481,2025-07-26,0.30099758973683743,-0.20565987331983326,0.575,0.7806598733198332
482,2025-07-26,0.30024374953954125,-0.20721567429897336,0.575,0.7822156742989733
483,2025-07-27,0.3004500729313057,-0.2069750423644504,0.575,0.7819750423644504
484,2025-07-27,0.3005611697509763,-0.20661426643601233,0.575,0.7816142664360123
485,2025-07-27,0.29647486380958255,-0.20000988315820545,0.58,0.7800098831582054
486,2025-07-27,0.29650839926230466,-0.19993305187700194,0.58,0.7799330518770019
487,2025-07-27,0.2961704162732297,-0.20099537099167109,0.58,0.780995370991671
488,2025-07-27,0.29560030053517183,-0.2021717379107617,0.58,0.7821717379107617
489,2025-07-27,0.29285014540668347,-0.19611192870124738,0.585,0.7811119287012473
490,2025-07-27,0.2925702474068691,-0.19681259128194228,0.585,0.7818125912819422
491,2025-07-27,0.29248329739314,-0.19732779310647564,0.585,0.7823277931064756
492,2025-07-27,0.2918373789489712,-0.1989628872187862,0.585,0.7839628872187862
493,2025-07-27,0.29162413176330904,-0.19956838894740303,0.585,0.784568388947403
494,2025-07-27,0.2913895707725305,-0.20046953183404148,0.585,0.7854695318340414
495,2025-07-27,0.28880474315337157,-0.1956025789005824,0.59,0.7856025789005824
496,2025-07-27,0.28909117287709196,-0.1951735393347006,0.59,0.7851735393347006
497,2025-07-27,0.28828189466884885,-0.19450353032621448,0.59,0.7845035303262144
498,2025-07-27,0.29006724120808264,-0.19559689268817693,0.59,0.7855968926881769
499,2025-07-27,0.2913878084336589,-0.19956806229735236,0.585,0.7845680622973523
500,2025-07-27,0.2876340569755397,-0.1933896724806473,0.59,0.7833896724806473
501,2025-07-27,0.2874579321596353,-0.1941558625200166,0.59,0.7841558625200166
502,2025-07-27,0.28616960923569484,-0.19146066630559722,0.595,0.7864606663055972
503,2025-07-27,0.2860030538513744,-0.19221215513221168,0.595,0.7872121551322117
504,2025-07-27,0.2866002385322646,-0.19098624099423445,0.595,0.7859862409942344
505,2025-07-27,0.28659989440695793,-0.1909911312765229,0.595,0.7859911312765229
506,2025-07-27,0.2874962376202024,-0.19328891213755106,0.59,0.783288912137551
507,2025-07-27,0.2867072039697219,-0.18800079831679894,0.595,0.7830007983167989
508,2025-07-27,0.28825947708805333,-0.19239091512647888,0.59,0.7823909151264788
509,2025-07-27,0.2877256939785907,-0.19190632756160753,0.59,0.7819063275616075
510,2025-07-27,0.2868262104418768,-0.19287312420418368,0.59,0.7828731242041836
511,2025-07-27,0.28277239025656115,-0.18738169588428155,0.595,0.7823816958842815
512,2025-07-27,0.2828173178172324,-0.1872468194669853,0.595,0.7822468194669853
513,2025-07-27,0.28725455280813744,-0.1929382925878339,0.59,0.7829382925878339
514,2025-07-27,0.28888292147804395,-0.19801710658695426,0.585,0.7830171065869542
515,2025-07-27,0.28918837981297885,-0.19700790707486526,0.585,0.7820079070748652
516,2025-07-27,0.2879482613433226,-0.19181139528690805,0.59,0.781811395286908
517,2025-07-27,0.28756919375602885,-0.1930332515358193,0.59,0.7830332515358193
518,2025-07-27,0.28696350840267904,-0.19435871942214222,0.59,0.7843587194221422
519,2025-07-27,0.2884031174356575,-0.1951680809735118,0.59,0.7851680809735118
520,2025-07-27,0.2869281455875836,-0.1939400023693011,0.59,0.7839400023693011
521,2025-07-27,0.28256302446995324,-0.18910406986197903,0.595,0.784104069861979
522,2025-07-27,0.2844234786460713,-0.1924212493006472,0.59,0.7824212493006472
523,2025-07-27,0.28360981638996646,-0.1935681767988806,0.59,0.7835681767988806
524,2025-07-28,0.28246816276289455,-0.19274584120410854,0.59,0.7827458412041085
525,2025-07-28,0.2823561786692374,-0.1926822029928269,0.59,0.7826822029928269
526,2025-07-28,0.2803313896305925,-0.18827005157911147,0.595,0.7832700515791114
527,2025-07-28,0.2771842987016529,-0.18354059502885567,0.6,0.7835405950288556
528,2025-07-28,0.27628433147855985,-0.18060526421007483,0.605,0.7856052642100748
529,2025-07-28,0.2738132915994315,-0.17510608794817362,0.61,0.7851060879481736
530,2025-07-28,0.2728534167575116,-0.17445169850262798,0.61,0.784451698502628
531,2025-07-28,0.27262339791384393,-0.17537509300996734,0.61,0.7853750930099673
532,2025-07-28,0.26796981142426346,-0.1701581797553119,0.615,0.7851581797553119
533,2025-07-28,0.26335472014843325,-0.16471498661873196,0.62,0.784714986618732
534,2025-07-28,0.2665726666881789,-0.16967934134553442,0.615,0.7846793413455344
535,2025-07-28,0.2650553428879682,-0.16388335113199515,0.62,0.7838833511319951
536,2025-07-28,0.26276221336699895,-0.15917175331284095,0.625,0.784171753312841
537,2025-07-28,0.25940659402972854,-0.151874926078861,0.63,0.781874926078861
538,2025-07-28,0.2597817499809865,-0.15112552512506827,0.63,0.7811255251250683
539,2025-07-28,0.2557111102487395,-0.1447068376427707,0.635,0.7797068376427707
540,2025-07-28,0.2554478117338918,-0.14560679407445487,0.635,0.7806067940744549
