Match_ID,Date,Player_1,Player_2,Time_Since_Last_Advantage,Matches_Last_24H_Advantage,Is_First_Match_Advantage,H2H_P1_Win_Rate,H2H_Dominance_Score,Win_Rate_Advantage,Win_Rate_L5_Advantage,PDR_Advantage,PDR_Slope_Advantage,Daily_Fatigue_Advantage,Close_Set_Win_Rate_Advantage,Bet_On_Player,Outcome,Profit,Stake,Model_Prob,Market_Odds,Edge,Win,Market_Implied_Prob,Model_Market_Divergence
10289573,2025-07-16,Jiri Reczai,Vladimir Kubat,48.0,-1,1,0.0,-12.4852,0.25,0.2,-0.0025902668759811,0.0008741834920875,-89,0.207142857142857,Vladimir Kubat,Loss,-4.3069298874832755,4.3069298874832755,0.9475584513963332,1.444,0.3682744038163053,0,0.6925207756232687,0.25503767577306447
10289585,2025-07-16,Vladimir Kubat,Vojtech Stach,0.0,1,0,1.0,19.208,-0.2,0.2,0.0115646258503401,0.007879746460282,80,-0.1214285714285713,Vladimir Kubat,Win,1.6644940105142023,4.585382949074938,0.968859374936919,1.363,0.3205553280390205,1,0.7336757153338225,0.2351836596030965
10289836,2025-07-16,Jaroslav Strnad 1964,Vaclav Kosar,0.0,0,0,0.0,-5.492983505714738,-0.1,0.2,-0.005358082948406,-0.0090121613140237,-52,0.0481481481481481,Vaclav Kosar,Loss,-17.986546268040943,17.986546268040943,0.9643075852298626,1.363,0.3143512386683027,0,0.7336757153338225,0.23063186989604012
10289835,2025-07-16,Jaroslav Strnad 1964,Tomas Regner,0.0,-2,0,0.2857142857142857,-33.48986464208843,0.0499999999999999,-0.2,-0.0176200669091121,-0.002173001548095,-309,0.0332056194125159,Tomas Regner,Win,1.982801186042844,2.3803135486708813,0.7538768555426034,1.833,0.381856276209592,1,0.5455537370430987,0.2083231184995047
10289829,2025-07-16,Vaclav Kosar,Tomas Regner,0.0,-3,0,0.1666666666666666,-5.349406659294323,0.1,-0.6000000000000001,-0.012261983960706,0.0007357125117967,-257,-0.0160098522167487,Tomas Regner,Loss,-2.818582832425348,2.818582832425348,0.7922338291376392,1.833,0.4521646088092925,0,0.5455537370430987,0.24668009209454045
10298818,2025-07-17,Martin Sopko,Michal Vondrak,120.0,0,0,1.0,0.1895980644096777,-0.0499999999999999,0.6,0.0184222856327005,0.0,333,-0.19683908045977,Martin Sopko,Win,2.856551390355141,4.289116201734447,0.919308721689034,1.666,0.5315683303339307,1,0.6002400960384154,0.31906862565061855
10298832,2025-07-17,Pavel Prazdny,Jiri Ruzicka,-48.0,1,-1,0.0,-0.9604,0.15,-0.1999999999999999,-0.0230487147602659,-0.0021043244492093,-54,0.0230414746543778,Jiri Ruzicka,Loss,-4.576018060589431,4.576018060589431,0.9257697390389008,2.0,0.8515394780778016,0,0.5,0.4257697390389008
10298833,2025-07-17,Michal Syroha,Matej Pycha,-48.0,1,-1,1.0,12.16282217522703,0.0499999999999999,0.4,0.0318759966907388,0.0083364324583113,-31,-0.1704545454545454,Michal Syroha,Win,6.2647674989463775,18.813115612451583,0.968828682451772,1.333,0.2914486337082123,1,0.7501875468867217,0.21864113556505027
10298860,2025-07-17,Martin Sobisek,Martin Sopko,48.0,-1,1,0.25,-0.0456276890588596,-0.25,-0.4,-0.0559779536753882,0.0006612712568965,38,0.0444444444444444,Martin Sopko,Win,12.168169665172522,10.140141387643768,0.711857218254939,2.2,0.5660858801608659,1,0.45454545454545453,0.25731176370948444
10306931,2025-07-17,Vladimir Kubat,Jan Varcl Senior,0.0,-1,0,0.0,-10.0,-0.1999999999999999,-0.4,-0.0050954097270283,0.0056511054597955,2,0.17162471395881,Jan Varcl Senior,Loss,-19.05278963761197,19.05278963761197,0.9604930538225792,1.533,0.472435851510014,0,0.6523157208088716,0.30817733301370764
10306141,2025-07-17,Vladimir Kubat,Vojtech Stach,0.0,0,0,1.0,28.62384,-0.1,-0.1999999999999999,0.0118059987236758,0.0051497010032017,-4,-0.2077922077922078,Vladimir Kubat,Loss,-4.840747082751981,4.840747082751981,0.9694987446620752,1.444,0.3999561872920365,0,0.6925207756232687,0.27697796903880645
10301053,2025-07-17,Tibor Kolenic,Mihail Trinta,0.0,0,0,0.7777777777777778,78.40675166677653,0.3,-0.4,0.0569453324808184,0.0012256302486859,4,0.1742424242424242,Tibor Kolenic,Win,7.5373259291296915,13.200220541383,0.8597392859759143,1.571,0.3506504182681613,1,0.6365372374283896,0.22320204854752468
10298891,2025-07-17,Pavel Sprynar,Petr Franc,0.0,2,0,0.0,-1.3729501723496822,-0.2,-0.6000000000000001,-0.0370623454379799,-0.0044676682683447,465,0.0,Petr Franc,Win,11.075522233014254,18.008979240673586,0.9382377026518836,1.615,0.5152538897827919,1,0.6191950464396285,0.319042656212255
10298883,2025-07-17,Ladislav Janousek,Kamil Novak,-72.0,2,-1,0.0,-0.0686115782245689,0.15,-0.6,-0.0016494973701409,-0.0005953524981008,1,-0.1433333333333333,Kamil Novak,Win,1.8097502195405175,4.076014007974139,0.9257422314033096,1.444,0.3367717821463789,1,0.6925207756232687,0.23322145578004083
10298782,2025-07-17,Martin Sopko,Martin Sobisek,0.0,2,0,0.8,3.0456276890588594,0.3,0.2,0.0559779536753882,-0.0021168336251276,-38,-0.0055555555555555,Martin Sopko,Win,8.748126295535545,9.62390131522062,0.7370241502665733,1.909,0.4069791028588885,1,0.5238344683080146,0.2131896819585587
10298605,2025-07-17,Jan Kanera,Michal Vavrecka,72.0,-1,1,0.25,-14.91965043843818,0.0999999999999999,-0.4,-0.0330863818291878,-9.30836620410797e-05,6,0.0168350168350167,Michal Vavrecka,Win,1.939841542425705,2.424801928032131,0.7561000795304808,1.8,0.3609801431548654,1,0.5555555555555556,0.20054452397492517
10298658,2025-07-17,Jiri Svec,David Tomasch,0.0,0,0,0.125,-12.296000815308856,-0.0499999999999999,-0.1999999999999999,-0.0003509575884212,0.0005004149544472,18,0.013262599469496,David Tomasch,Win,9.408131705042,15.297775130149592,0.8902066760514661,1.615,0.4376837818231176,1,0.6191950464396285,0.27101162961183756
10298781,2025-07-17,Jan Zajicek,Vojtech Koubek,0.0,0,0,0.6,-3.2660960750379324,-0.25,-0.6000000000000001,-0.0624558079174965,0.0007968822054876,4,-0.1909090909090908,Vojtech Koubek,Loss,-11.037604645420824,11.037604645420824,0.7346308507808592,2.2,0.6161878717178904,0,0.45454545454545453,0.2800853962354047
10298768,2025-07-17,Jiri Jira,Vojtech Stach,0.0,-2,0,0.0,0.0,0.0499999999999999,-0.6000000000000001,-0.003382949932341,0.0051777117490601,-10,0.0103519668737059,Vojtech Stach,Loss,-4.605066166019379,4.605066166019379,0.9318821234846552,1.909,0.7789629737322068,0,0.5238344683080146,0.40804765517664054
10298783,2025-07-17,Pavel Fojt,Tomas Dousa,0.0,0,0,0.3333333333333333,-8.7794676652351,-0.1999999999999999,-0.8,-0.0183165455746367,-0.0047740248364719,-18,-0.3324175824175824,Tomas Dousa,Win,12.255500877819468,12.255500877819468,0.7850743452850406,2.0,0.5701486905700812,1,0.5,0.2850743452850406
10298665,2025-07-17,Jakub Stolfa,Vladimir Cermak,0.0,-1,0,1.0,2.5012432863904492,0.0,0.1999999999999999,0.0132663113553098,0.0041739526435538,-20,0.1117241379310344,Jakub Stolfa,Loss,-18.818126284734777,18.818126284734777,0.9446463235729334,1.8,0.7003633824312803,0,0.5555555555555556,0.38909076801737785
10307960,2025-07-18,Martin Kir,Marek Kostal,24.0,0,0,0.8333333333333334,12.167635303316844,-0.0499999999999999,-0.6000000000000001,0.0124486587901222,-0.0014790129692175,191,0.15,Martin Kir,Win,2.314524032276413,3.183664418537019,0.8158577048350212,1.727,0.4089862562500816,1,0.5790387955993052,0.23681890923571602
10307961,2025-07-18,Michal Vedmoch,Tibor Kolenic,24.0,0,0,0.2857142857142857,-20.16104306665759,-0.15,-0.2,-0.0268530370432544,0.0004533832040846,270,-0.2909090909090909,Tibor Kolenic,Loss,-12.879796142625525,12.879796142625525,0.8185567592322782,1.727,0.4136475231941445,0,0.5790387955993052,0.23951796363297306
10307956,2025-07-18,Jan Potensky,David Tomasch,-24.0,1,-1,0.7,-2.554217438297253,-0.15,-0.3999999999999999,-2.9754152655381283e-05,-0.0034388149366824,-14,-0.1494252873563218,David Tomasch,Win,13.473955746204632,9.799240542694278,0.6716742503868443,2.375,0.5952263446687551,1,0.42105263157894735,0.2506216188078969
10307953,2025-07-18,Vladimir Cermak,Martin Kir,24.0,-1,1,0.875,17.716260598346956,0.1499999999999999,0.1999999999999999,0.0026617526617526,0.0027269277132771,77,-0.2173913043478261,Vladimir Cermak,Win,9.298423246835291,16.284454022478624,0.8980062059984865,1.571,0.4107677496236221,1,0.6365372374283896,0.2614689685700968
10308052,2025-07-18,Milos Pospisil,Vojtech Stach,-24.0,2,-1,1.0,2.670431887020377,-0.05,0.1999999999999999,0.0282229965156793,0.0025326233737113,30,-0.1217391304347825,Milos Pospisil,Win,4.5168226275584455,4.969001790493339,0.9419286535929712,1.909,0.7981417997089817,1,0.5238344683080146,0.41809418528495657
10313846,2025-07-18,Vladimir Havlicek,Lukas Malek,0.0,0,0,0.5,0.3052559867261212,-0.25,-0.3999999999999999,-0.0215260518816249,-0.0006041263515251,26,-0.0495356037151702,Lukas Malek,Loss,-8.781693713789425,8.781693713789425,0.6456498628476381,2.375,0.5334184242631406,0,0.42105263157894735,0.2245972312686908
10309086,2025-07-18,Jan Pleskot,Milan Smrcek,-24.0,1,-1,0.0,-0.1143526303742815,0.15,-0.2,-0.0023737935068733,-0.0017524612088705,238,0.019298245614035,Milan Smrcek,Loss,-4.7347912345702285,4.7347912345702285,0.9257697390389008,1.833,0.6969359316583053,0,0.5455537370430987,0.3802160019958021
10308852,2025-07-18,Jan Cernik,Ondrej Novak,0.0,0,0,1.0,6.0,0.4,0.4,0.0144613743297953,0.0043121447981022,53,0.376984126984127,Jan Cernik,Loss,-20.17474029422466,20.17474029422466,0.9710347408004156,1.363,0.3235203517109666,0,0.7336757153338225,0.23735902546659315
10308050,2025-07-18,Marek Kostal,Jaroslav Bares,0.0,0,0,0.0,-9.273080423674436,0.0,-0.2,-0.0025777647205455,0.000927186490935,-215,0.0384615384615384,Jaroslav Bares,Loss,-20.992550874093386,20.992550874093386,0.9723414856729024,1.615,0.5703314993617372,0,0.6191950464396285,0.3531464392332738
10307136,2025-07-18,Lukas Jindrak,Ondrej Novak,24.0,-3,1,0.5,0.0,0.45,0.4,0.0423511145030132,0.0010797319796225,-21,0.4066666666666666,Lukas Jindrak,Loss,-8.81528798315915,8.81528798315915,0.6220248358398529,2.625,0.6328151940796138,0,0.38095238095238093,0.24107245488747198
10307135,2025-07-18,Dan Volhejn,Lukas Jindrak,0.0,0,0,0.0,-23.90461583864713,-0.1499999999999999,-0.3999999999999999,-0.0050504401465013,-0.0020712111395009,32,-0.0333333333333333,Lukas Jindrak,Loss,-20.704334945893255,20.704334945893255,0.9674929834882632,1.615,0.5625011683335452,0,0.6191950464396285,0.34829793704863465
10307933,2025-07-18,Martin Sychra,Petr Sebera,0.0,0,0,0.0,1.0,-0.1,-0.4,-0.0016119376650219,-0.0014776154902549,267,-0.1999999999999999,Petr Sebera,Win,10.352716578748138,18.130852151923182,0.9276526291336566,1.571,0.4573422803689746,1,0.6365372374283896,0.291115391705267
10307916,2025-07-18,Robin Pacha,Tomas Zahradnik,0.0,1,0,0.6666666666666666,11.751434486136452,0.2,0.4,0.013319466461362,0.0016798084906247,2,0.0558213716108453,Robin Pacha,Loss,-11.585876128788057,11.585876128788057,0.7830304074623055,1.8,0.4094547334321499,0,0.5555555555555556,0.22747485190674988
10307914,2025-07-18,Milan Chalupnicek,Jiri Grohsgott,0.0,0,0,1.0,37.58284039810331,0.0499999999999999,-0.1999999999999999,0.0024415890766581,-0.0027932329344567,-25,-0.0172413793103448,Milan Chalupnicek,Loss,-19.672790989488274,19.672790989488274,0.9697845753576052,1.3,0.2607199479648867,0,0.7692307692307692,0.20055380612683604
10313818,2025-07-19,Martin Bohac,Leos Havrda,216.0,0,0,1.0,0.0376634374727631,0.0,-0.1999999999999999,0.0165785266264912,0.0019537153320569,-16,0.2285714285714286,Martin Bohac,Win,12.540760429844456,17.25001434641603,0.9175097291271416,1.727,0.5845393022025736,1,0.5790387955993052,0.3384709335278364
10313116,2025-07-19,Jiri Zuzanek,Martin Sychra,-24.0,1,-1,1.0,20.64142548238227,0.1,-0.1999999999999999,0.0286530579493167,-0.0009743706644286,-28,0.1538461538461538,Jiri Zuzanek,Loss,-18.99498254278687,18.99498254278687,0.9694733874644024,1.363,0.3213922271139802,0,0.7336757153338225,0.2357976721305799
10323192,2025-07-19,Tibor Kolenic,Dmitro Parhomenko,0.0,0,0,1.0,17.226254116927073,-0.0499999999999999,-0.2,0.0161602437417655,0.0028443384815487,-33,-0.0615942028985507,Tibor Kolenic,Win,1.896845299353368,4.742113248383421,0.966897560928392,1.4,0.3536565852997486,1,0.7142857142857143,0.25261184664267766
10320313,2025-07-19,Karel Schopf,Vaclav Nohejl 2005,0.0,1,0,1.0,0.5413043097745018,0.35,0.1999999999999999,0.0424159093368418,-0.0029044493240142,342,0.1269841269841269,Karel Schopf,Loss,-17.776221323319348,17.776221323319348,0.9238089646870704,1.8,0.6628561364367267,0,0.5555555555555556,0.36825340913151483
10312660,2025-07-19,Jaroslav Bares,Jiri Zuzanek,0.0,-2,0,0.0,-0.7132057259464529,-0.0499999999999999,-0.1999999999999999,-0.0220349184501785,0.0014474187435794,117,0.0075757575757575,Jiri Zuzanek,Win,10.00791809147798,17.527001911520106,0.933469510268476,1.571,0.4664806006317759,1,0.6365372374283896,0.2969322728400864
10313060,2025-07-19,Jakub Stolfa,Daniel Tuma,0.0,-2,0,1.0,29.962530026046014,0.0,0.3999999999999999,0.0118304304962209,0.0001983818674981,-70,-0.0483870967741935,Jakub Stolfa,Win,7.638391654276575,19.09597913569144,0.968595886789582,1.4,0.3560342415054147,1,0.7142857142857143,0.25431017250386767
10313044,2025-07-19,Petr Saleny,Jan Sucharda,0.0,1,0,0.3333333333333333,15.601569024935156,0.4999999999999999,0.4,0.0479027089516418,0.0033628588575431,-51,0.2570532915360501,Petr Saleny,Win,10.92967043542133,12.023839862949758,0.7906990781011668,1.909,0.5094445400951275,1,0.5238344683080146,0.2668646097931522
10313033,2025-07-19,Frantisek Just,Martin Sychra,0.0,-3,0,0.8888888888888888,36.74261013876097,0.35,0.6,0.0354816466315764,0.0040327653254433,-334,0.2692307692307692,Frantisek Just,Loss,-15.389785423811972,15.389785423811972,0.9192387548246026,1.4,0.2869342567544435,0,0.7142857142857143,0.2049530405388883
10313037,2025-07-19,Tibor Kolenic,Mihail Trinta,0.0,1,0,0.8,98.60624430077216,0.25,0.3999999999999999,0.054477164287875,0.0008724011352512,123,0.019927536231884,Tibor Kolenic,Win,8.396785277014386,13.653309393519326,0.861537983054412,1.615,0.3913838426328753,1,0.6191950464396285,0.24234293661478346
10313041,2025-07-19,Jan Sucharda,Karel Schopf,0.0,-2,0,0.3333333333333333,-15.480028918213932,-0.5499999999999999,-0.8,-0.0450835971171846,-0.0018712764345188,-74,-0.2551724137931034,Karel Schopf,Loss,-13.1624153709139,13.1624153709139,0.8243634977203185,1.833,0.5110582913213437,0,0.5455537370430987,0.27880976067721974
10320141,2025-07-20,Jaroslav Kasan,Radim Bartak,168.0,-1,1,1.0,9.35839324839964,-0.0999999999999999,-0.3999999999999999,0.0121299842451101,0.0,5,-0.15,Jaroslav Kasan,Win,4.739597510035303,4.739597510035303,0.9698015014115404,2.0,0.9396030028230812,1,0.5,0.4698015014115404
10320541,2025-07-20,Ondrej Cmerda,Jan Sucharda,192.0,0,0,0.8333333333333334,7.963177949989428,0.35,0.2,0.025296052274528,0.0027662014678348,59,0.2206896551724138,Ondrej Cmerda,Win,6.267943670846601,12.535887341693202,0.8737650782295199,1.5,0.3106476173442798,1,0.6666666666666666,0.20709841156285325
10320122,2025-07-20,Lubor Sulava,Jan Pleskot,0.0,0,0,0.5285714285714286,12.47500159351346,0.2,0.2,0.0427613787849933,0.0034728414531229,2,0.0171957671957672,Lubor Sulava,Win,13.678214726978048,11.398512272481703,0.7626865899361543,2.2,0.6779104978595396,1,0.45454545454545453,0.3081411353906998
10320543,2025-07-20,Martin Kir,Vladimir Cermak,0.0,0,0,0.1111111111111111,-20.856296678652413,-0.3,-0.6000000000000001,-0.0064399924399923,-0.0040396470228505,97,0.1441647597254005,Vladimir Cermak,Loss,-14.50060234552892,14.50060234552892,0.8977467015388114,1.571,0.4103600681174726,0,0.6365372374283896,0.2612094641104218
10330580,2025-07-20,Petr Zmuda,Lukas Krok,24.0,0,0,1.0,7.65686720323607,-0.1714285714285714,-0.1999999999999999,0.0398129568293724,0.0,-44,-0.1153846153846153,Petr Zmuda,Win,2.877190958462033,4.678359282052086,0.972377479114302,1.615,0.5703896287695975,1,0.6191950464396285,0.3531824326746734
10319979,2025-07-20,Jakub Stolfa,Daniel Tuma,-24.0,1,-1,1.0,40.143279425525094,-0.0499999999999999,0.3999999999999999,0.0127708225360163,-0.0014020912058412,44,-0.2142857142857142,Jakub Stolfa,Loss,-4.479359547173302,4.479359547173302,0.9680034416627632,1.4,0.3552048183278686,0,0.7142857142857143,0.2537177273770489
10319631,2025-07-20,Jiri Dedek,Tomas Barta,0.0,0,0,0.3125,-13.654327080888262,-0.25,-0.4,-0.003251906736127,-0.003007040517434,-303,0.0145454545454546,Tomas Barta,Win,7.1468149812449955,10.730953425292787,0.8128485278248255,1.666,0.3542056473561592,1,0.6002400960384154,0.2126084317864101
10313150,2025-07-20,Alexander Mikuska,Lukas Babicka,0.0,0,0,0.4,-12.377907394656894,0.0,-0.1999999999999999,-0.0157444064463954,-0.0011362108094926,-74,0.1102564102564102,Lukas Babicka,Win,10.738753084731492,8.94896090394291,0.6964667603780773,2.2,0.5322268728317703,1,0.45454545454545453,0.24192130583262278
10320016,2025-07-20,Lukas Krok,Petr Zmuda,0.0,1,0,0.0,-21.656867203236068,0.0944444444444444,-0.2,-0.0392017551928759,-0.0134488024808913,44,0.1883116883116882,Petr Zmuda,Win,3.331715142399289,4.5828268808793515,0.9614921360339366,1.727,0.6604969189306085,1,0.5790387955993052,0.3824533404346314
10319999,2025-07-20,Petr Bruzek,Milan Smrcek,0.0,-1,0,1.0,5.493017066143599,0.3999999999999999,0.6000000000000001,0.0412832091433693,-0.0033342853893261,3,0.1499999999999999,Petr Bruzek,Loss,-18.423856437278232,18.423856437278232,0.9634230207335694,1.727,0.6638315568068744,0,0.5790387955993052,0.3843842251342643
10319997,2025-07-20,Jan Zajicek,Jan Cernik,0.0,-3,0,0.5,0.0,-0.15,-0.2,-0.0032228514323783,0.0002593158281389,-306,-0.3205128205128205,Jan Cernik,Loss,-9.04557005743067,9.04557005743067,0.6489248458501572,2.75,0.7845433260879322,0,0.36363636363636365,0.28528848221379355
10327489,2025-07-21,Josef Pelikan,Miroslav Tuma,24.0,-1,1,0.5714285714285714,-19.11273018095315,0.0,-0.2,-0.001681912988279,-0.0005761301077055,-35,-0.0517241379310344,Miroslav Tuma,Loss,-8.433611591799483,8.433611591799483,0.6928968241790522,2.1,0.4550833307760096,0,0.47619047619047616,0.21670634798857602
10327487,2025-07-21,Adam Brazda,Viktor Vejvoda,96.0,0,0,1.0,0.0,-0.2,0.1999999999999999,0.0357254403641855,0.0026753843558313,-99,-0.1333333333333333,Adam Brazda,Loss,-4.210042362935173,4.210042362935173,0.9171934392445136,1.909,0.7509222755177765,0,0.5238344683080146,0.39335897093649896
10333354,2025-07-21,Petr Zmuda,Jan Steffan,24.0,-4,1,1.0,6.669982097041198,0.1499999999999999,0.4,0.0211731312078722,0.0088502027936287,-383,-0.1,Petr Zmuda,Win,10.661509286054695,18.67164498433397,0.9694474756800135,1.571,0.5230019842933011,1,0.6365372374283896,0.3329102382516239
10327575,2025-07-21,Miroslav Tuma,Libor Zoha,-24.0,2,-1,0.0,-8.82,0.0499999999999999,-0.1999999999999999,-0.0365177371866334,-0.0056121243738473,9,0.1081504702194357,Libor Zoha,Win,2.6448324650304356,4.631930761874669,0.966881387565031,1.571,0.5189706598646635,1,0.6365372374283896,0.3303441501366413
10327567,2025-07-21,Josef Pelikan,Libor Zoha,0.0,0,0,0.0,-2.94,0.15,-0.4,-0.0381996501749125,-0.0028877340915725,-26,0.1652173913043477,Libor Zoha,Loss,-4.354816469327504,4.354816469327504,0.9471179044370664,1.571,0.4879222278706314,0,0.6365372374283896,0.3105806670086768
10329987,2025-07-21,Dmitro Parhomenko,Miroslav Svedik,0.0,2,0,0.0,-1.0,0.0499999999999999,0.2,-0.0311548787106007,-0.0015774666661243,403,0.0909090909090908,Miroslav Svedik,Win,2.4305298042029015,4.256619622071632,0.9401146145088488,1.571,0.4769200593934013,1,0.6365372374283896,0.3035773770804592
10325872,2025-07-21,Lubor Sulava,Ladislav Havel 1956,-24.0,1,-1,0.6666666666666666,10.76692371073725,0.1999999999999999,-0.2,0.0430714184249316,0.0022762244884253,91,0.02,Lubor Sulava,Win,8.84897150993777,10.6230150179325,0.7823718842379415,1.833,0.4340876638081465,1,0.5455537370430987,0.23681814719484273
